source_type,title,category,subcategory,reference,price,price_min,price_max,currency,unit,dimensions,tile_m2,city,supplier,in_stock,description,listing_url,scraped_at,price_norm,price_min_norm,price_max_norm
blog_article,Prix Indicatif,renovation,,,350.0,200.0,500.0,TND,unité,,,Tunis,SM Devis (source blog),True,"Prix Indicatif :
 Entre 
200 à 500 dinars",https://www.sm-devis.tn/guide-des-prix-renovation-tunisie/,2026-04-05 09:40:57.624989,0.00048335205341524926,3.753867757086651e-05,0.0017200071172708302
blog_article,Cheminée à gaz,renovation,,,1100.0,,2200.0,TND,unité,,,Tunis,SM Devis (source blog),True,3300 dt,https://www.sm-devis.tn/guide-des-prix-cheminee-tunisie/,2026-04-05 09:40:48.783462,0.001522074231241716,,0.007582100339725545
blog_article,Fourchette de dépenses moyennes 3500 dt,renovation,,,6500.0,,,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette de dépenses moyennes 3500 dt – 6500 dt,https://www.sm-devis.tn/guide-des-prix-cheminee-tunisie/,2026-04-05 09:40:48.785051,0.009000873911592279,,
blog_article,Cheminée au bioéthanol,renovation,,,550.0,,1375.0,TND,unité,,,Tunis,SM Devis (source blog),True,2200 dt,https://www.sm-devis.tn/guide-des-prix-cheminee-tunisie/,2026-04-05 09:40:48.783462,0.0007603446341689738,,0.00473726098176958
blog_article,940 dt à 1 900 dt,renovation,,,9450.0,5900.0,13000.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 5900.0 – 13000.0 DT/unité,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.822161,0.013086514477709714,0.0011127671306057365,0.04482363375296725
blog_article,Devis cuisine en Tunisie,renovation,,,2850.0,1800.0,3900.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 1800.0 – 3900.0 DT/unité,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.822161,0.003945759312836806,0.00033935719070346163,0.013444193562180259
blog_article,Restreint,renovation,,,2350.0,1300.0,3400.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 1300.0 – 3400.0 DT/unité,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.822161,0.0032532778609524944,0.00024503890534952565,0.011720048496752402
blog_article,Bonne sélection,renovation,,,5650.0,3300.0,8000.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 3300.0 – 8000.0 DT/unité,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.823160,0.00782365544338895,0.0006223120467652695,0.027582183098688685
blog_article,Large choix,renovation,,,11000.0,8500.0,13500.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 8500.0 – 13500.0 DT/unité,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.823160,0.01523320697855108,0.0016032222144462035,0.04654777881839511
blog_article,"Large choix, y compris matériaux nobles",renovation,,,21550.0,13600.0,29500.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 13600.0 – 29500.0 DT/unité,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.823160,0.02984456561331005,0.0025652687250563504,0.10172042091208654
blog_article,Choix quasi-illimité,renovation,,,73750.0,27500.0,120000.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 27500.0 – 120000.0 DT/unité,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.823160,0.10213962919003214,0.00518731705789577,0.41379067775452866
blog_article,Achat et pose d’un crépi pour maison (sans artisan),renovation,,,2030.0,,,TND,unité,,,Tunis,SM Devis (source blog),True,,https://www.sm-devis.tn/entreprise-installation-renovation-crepis-tunisie/,2026-04-05 09:40:23.402122,0.0028100897317465353,,
blog_article,Pose d’un crépi par un artisan (fourniture comprise),renovation,,,4060.0,,,TND,unité,,,Tunis,SM Devis (source blog),True,,https://www.sm-devis.tn/entreprise-installation-renovation-crepis-tunisie/,2026-04-05 09:40:23.402122,0.005621564426396839,,
blog_article,Pose d’un crépi d’isolation par un artisan (fourniture comprise),renovation,,,6080.0,,,TND,unité,,,Tunis,SM Devis (source blog),True,,https://www.sm-devis.tn/entreprise-installation-renovation-crepis-tunisie/,2026-04-05 09:40:23.402122,0.008419189492009456,,
blog_article,Achat et pose d’un crépi pour maison (sans artisan),renovation,,,25.0,20.0,30.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 20.0 – 30.0 DT/unité,https://www.sm-devis.tn/entreprise-installation-renovation-crepis-tunisie/,2026-04-05 09:40:23.404626,3.323910969044694e-05,3.5840948434495667e-06,9.931075576864456e-05
blog_article,Pose d’un crépi par un artisan (fourniture comprise),renovation,,,50.0,40.0,60.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 40.0 – 60.0 DT/unité,https://www.sm-devis.tn/entreprise-installation-renovation-crepis-tunisie/,2026-04-05 09:40:23.404626,6.78631822846625e-05,7.356826257607005e-06,0.00020275945969431598
blog_article,Pose d’un crépi d’isolation par un artisan (fourniture comprise),renovation,,,70.0,60.0,80.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 60.0 – 80.0 DT/unité,https://www.sm-devis.tn/entreprise-installation-renovation-crepis-tunisie/,2026-04-05 09:40:23.404626,9.556244036003495e-05,1.1129557671764444e-05,0.00027172526231143023
blog_article,Coût installation petits travaux de maçonnerie varie,renovation,,,125.0,50.0,200.0,TND,m,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 50.0 – 200.0 DT/m,https://www.sm-devis.tn/entreprise-petits-travaux-de-maconnerie-tunis/,2026-04-05 09:40:25.350325,0.0001717354000673092,9.243191964685726e-06,0.000685520078014116
blog_article,Revêtement sol,renovation,,,42.5,25.0,60.0,TND,unité,,,Tunis,SM Devis (source blog),True,,https://www.sm-devis.tn/entreprise-renovation-de-magasin-en-tunisie/,2026-04-05 09:40:27.910175,5.7475960506397835e-05,4.5272776969889265e-06,0.00020275945969431598
blog_article,Cloisonnement,renovation,,,90.0,80.0,100.0,TND,unité,,,Tunis,SM Devis (source blog),True,,https://www.sm-devis.tn/entreprise-renovation-de-magasin-en-tunisie/,2026-04-05 09:40:27.910175,0.0001232616984354074,1.4902289085921883e-05,0.00034069106492854454
blog_article,Circuit électrique,renovation,,,135.0,120.0,150.0,TND,unité,,,Tunis,SM Devis (source blog),True,,https://www.sm-devis.tn/entreprise-renovation-de-magasin-en-tunisie/,2026-04-05 09:40:27.910175,0.00018558502910499542,2.244775191423676e-05,0.0005131055714713302
blog_article,Entre 3 500 dt et 5 800 dt,renovation,,,1420.0,940.0,1900.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 940.0 – 1900.0 DT/unité,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.822161,0.0019652623604476754,0.00017712973989469176,0.006547613300468829
blog_article,580 dt à 990 dt,renovation,,,4650.0,3500.0,5800.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 3500.0 – 5800.0 DT/unité,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.822161,0.006438692539620326,0.0006600393609068439,0.019995944810806115
blog_article,Jusqu’à 3 400 dt,renovation,,,785.0,580.0,990.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 580.0 – 990.0 DT/unité,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.822161,0.0010858109165546,0.00010922057443985785,0.0034096692813901297
blog_article,Pour un tarifs compris,renovation,,,2600.0,1400.0,3800.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 1400.0 – 3800.0 DT/unité,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.822161,0.00359951858689465,0.00026390256242031285,0.013099364549094687
blog_article,Prise,renovation,,,20.0,10.0,30.0,TND,unité,,,Tunis,SM Devis (source blog),True,Prise : 10 à 30 dt,https://www.sm-devis.tn/prix-pose-travaux-electricite-tunisie/,2026-04-05 09:42:21.024383,2.631429517160383e-05,1.6977291363708474e-06,9.931075576864456e-05
blog_article,Electricien,renovation,,,50.0,25.0,65.0,TND,unité,,,Tunis,SM Devis (source blog),True,Electricien,https://www.sm-devis.tn/prix-pose-travaux-electricite-tunisie/,2026-04-05 09:42:21.021376,6.78631822846625e-05,4.5272776969889265e-06,0.00022000091034859456
blog_article,Installation d’un système de chauffage électrique dans une maison,renovation,,,4000.0,7700.0,13300.0,TND,unité,,,Tunis,SM Devis (source blog),True,Installation d’un système de chauffage électrique dans une maison,https://www.sm-devis.tn/prix-pose-travaux-electricite-tunisie/,2026-04-05 09:42:21.020375,0.005538466652170722,0.0014523129578799061,0.04585812079222397
blog_article,Installation électrique dans une maison sans chauffage électrique,renovation,,,7300.0,5300.0,8600.0,TND,unité,,,Tunis,SM Devis (source blog),True,Installation électrique dans une maison sans chauffage électrique,https://www.sm-devis.tn/prix-pose-travaux-electricite-tunisie/,2026-04-05 09:42:21.020375,0.010108844234607176,0.0009995851881810134,0.02965115717720211
blog_article,Installation d’un système de chauffage électrique dans un appartement,renovation,,,5500.0,3200.0,7400.0,TND,unité,,,Tunis,SM Devis (source blog),True,Installation d’un système de chauffage électrique dans un appartement,https://www.sm-devis.tn/prix-pose-travaux-electricite-tunisie/,2026-04-05 09:42:21.020375,0.007615911007823655,0.0006034483896944823,0.02551320902017526
blog_article,Installation électrique dans un appartement sans chauffage électrique,renovation,,,4650.0,2200.0,7000.0,TND,unité,,,Tunis,SM Devis (source blog),True,Installation électrique dans un appartement sans chauffage électrique,https://www.sm-devis.tn/prix-pose-travaux-electricite-tunisie/,2026-04-05 09:42:21.020375,0.006438692539620326,0.00041481181898661036,0.02413389296783297
blog_article,Appartement neuf de 50m2,renovation,,,502.0,,,TND,m²,,,Tunis,SM Devis (source blog),True,80 à 160 DT HT / m2,https://www.sm-devis.tn/prix-pose-travaux-electricite-tunisie/,2026-04-05 09:42:21.019371,0.0006938664147880799,,
blog_article,Maison neuve 100m2,renovation,,,1002.0,,,TND,m²,,,Tunis,SM Devis (source blog),True,50 à 120 DT HT / m2,https://www.sm-devis.tn/prix-pose-travaux-electricite-tunisie/,2026-04-05 09:42:21.019371,0.0013863478666723912,,
blog_article,Cheminée à foyer fermé,renovation,,,1100.0,,3300.0,TND,unité,,,Tunis,SM Devis (source blog),True,5500 dt,https://www.sm-devis.tn/guide-des-prix-cheminee-tunisie/,2026-04-05 09:40:48.783462,0.001522074231241716,,0.01137521948366683
blog_article,Jusqu’à 3 400 dt,renovation,,,3400.0,,,TND,unité,,,Tunis,SM Devis (source blog),True,580 dt à 990 dt,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.816154,0.004707488909909548,,
blog_article,Entre 5 900 dt et 13 000 dt,renovation,,,9450.0,,,TND,unité,,,Tunis,SM Devis (source blog),True,1 800 dt à 3 900 dt,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.816154,0.013086514477709714,,
blog_article,Entrée de gamme Tunis,renovation,,,2350.0,,,TND,unité,,,Tunis,SM Devis (source blog),True,"Cuisine en kit ou standard, qualité modeste à acceptable | Restreint | SM Devis",https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.817160,0.0032532778609524944,,
blog_article,Milieu de gamme – Confort Tunis,renovation,,,5650.0,,,TND,unité,,,Tunis,SM Devis (source blog),True,Cuisine standard de bonne qualité | Bonne sélection | SM Devis,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.817160,0.00782365544338895,,
blog_article,Milieu de gamme – Confort Plus Tunis,renovation,,,11000.0,,,TND,unité,,,Tunis,SM Devis (source blog),True,Cuisine de qualité supérieure | Large choix | SM Devis,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.817160,0.01523320697855108,,
blog_article,Haut de gamme Tunis,renovation,,,21550.0,,,TND,unité,,,Tunis,SM Devis (source blog),True,"Cuisine de qualité premium | Large choix, y compris matériaux nobles | SM Devis",https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.817160,0.02984456561331005,,
blog_article,Luxe Tunis,renovation,,,73750.0,,,TND,unité,,,Tunis,SM Devis (source blog),True,Cuisine de qualité exceptionnelle | Choix quasi-illimité | SM Devis,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.817160,0.10213962919003214,,
blog_article,représente une rentrée d’argent non négligeable pour les cuisinistes,renovation,,,27.5,17.0,38.0,TND,unité,,,Tunis,SM Devis (source blog),True,"représente une rentrée d’argent non négligeable pour les cuisinistes : de 
17 à 38",https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.820161,3.67015169498685e-05,3.018185131325951e-06,0.00012689707681549028
blog_article,budget minimum,renovation,,,12500.0,10000.0,15000.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 10000.0 – 15000.0 DT/unité,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.822161,0.017310651334204015,0.0018861770705080115,0.05172021401467868
blog_article,Entre 3 500 dt et 5 800 dt,renovation,,,4650.0,,,TND,unité,,,Tunis,SM Devis (source blog),True,940 dt à 1 900 dt,https://www.sm-devis.tn/devis-travaux-cuisine-tunisie/,2026-04-05 09:39:49.816154,0.006438692539620326,,
blog_article,"Le coût d’une rénovation Tunisie de point de vente dépend du niveau de rénovation, et oscille",renovation,,,1400.0,800.0,2000.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 800.0 – 2000.0 DT/unité,https://www.sm-devis.tn/entreprise-renovation-de-magasin-en-tunisie/,2026-04-05 09:40:27.913682,0.001937563102372303,0.00015072061999558967,0.006892442313554401
blog_article,Le prix de la rénovation de magasin Tunisie varie,renovation,,,180.0,60.0,300.0,TND,m,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 60.0 – 300.0 DT/m,https://www.sm-devis.tn/entreprise-renovation-de-magasin-en-tunisie/,2026-04-05 09:40:27.912179,0.0002479083597745834,1.1129557671764444e-05,0.0010303490910996873
blog_article,Insert,renovation,,,3000.0,1000.0,5000.0,TND,unité,,,Tunis,SM Devis (source blog),True,,https://www.sm-devis.tn/guide-des-prix-chauffage-prix-du-chauffage-au-bois-tunisie/,2026-04-05 09:40:43.648934,0.004153503748402099,0.00018844793413716406,0.017237312706121544
blog_article,Chauffe-eau thermodynamique (CET),renovation,,,3250.0,2500.0,4000.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 2500.0 – 4000.0 DT/unité,https://www.sm-devis.tn/guide-des-prix-chauffe-eau-comparatif-du-prix-des-chauffe-eau-pour-bien-choisir-tunisie/,2026-04-05 09:40:44.895180,0.004499744474344255,0.00047140279019897195,0.01378902257526583
blog_article,Chauffe-eau solaire (CESI),renovation,,,5750.0,4500.0,7000.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 4500.0 – 7000.0 DT/unité,https://www.sm-devis.tn/guide-des-prix-chauffe-eau-comparatif-du-prix-des-chauffe-eau-pour-bien-choisir-tunisie/,2026-04-05 09:40:44.896185,0.007962151733765811,0.0008486759316147158,0.02413389296783297
blog_article,Quel chauffe-eau pour un appartement,renovation,,,2.5,2.0,3.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 2.0 – 3.0 DT/unité,https://www.sm-devis.tn/guide-des-prix-chauffe-eau-comparatif-du-prix-des-chauffe-eau-pour-bien-choisir-tunisie/,2026-04-05 09:40:44.896185,2.077444355652934e-06,1.8863657070787194e-07,6.206922235540285e-06
blog_article,Capacité,renovation,,,175.0,50.0,300.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 50.0 – 300.0 DT/unité,https://www.sm-devis.tn/guide-des-prix-chauffe-eau-comparatif-du-prix-des-chauffe-eau-pour-bien-choisir-tunisie/,2026-04-05 09:40:44.896185,0.00024098354525574033,9.243191964685726e-06,0.0010303490910996873
blog_article,Maximum 50 litres,renovation,,,210.1,150.2,270.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 150.2 – 270.0 DT/unité,https://www.sm-devis.tn/guide-des-prix-chauffe-eau-comparatif-du-prix-des-chauffe-eau-pour-bien-choisir-tunisie/,2026-04-05 09:40:44.896185,0.000289595743178019,2.814457634961449e-05,0.000926900387174016
blog_article,"150, 200 et 270 litres",renovation,,,300.0,200.0,400.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 200.0 – 400.0 DT/unité,https://www.sm-devis.tn/guide-des-prix-chauffe-eau-comparatif-du-prix-des-chauffe-eau-pour-bien-choisir-tunisie/,2026-04-05 09:40:44.896185,0.00041410390822681816,3.753867757086651e-05,0.0013751781041852588
blog_article,Chauffe-eau solaire combiné (70m² de surface chauffée),renovation,,,13000.0,70.0,15500.0,TND,unité,,,Tunis,SM Devis (source blog),True,18000 dt,https://www.sm-devis.tn/guide-des-prix-chauffe-eau-prix-chauffe-eau-solaire-combine-tunisie/,2026-04-05 09:40:46.307428,0.018003132786088324,1.3015923378843163e-05,0.053444359080106536
blog_article,Chauffe-eau solaire combiné (150m² de surface chauffée),renovation,,,20000.0,150.0,22500.0,TND,unité,,,Tunis,SM Devis (source blog),True,25000 dt,https://www.sm-devis.tn/guide-des-prix-chauffe-eau-prix-chauffe-eau-solaire-combine-tunisie/,2026-04-05 09:40:46.307428,0.02769787311246868,2.8106849035472917e-05,0.07758238999609654
blog_article,Fourchette de dépenses moyennes 14250 dt,renovation,,,16750.0,,,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette de dépenses moyennes 14250 dt – 16750 dt,https://www.sm-devis.tn/guide-des-prix-chauffe-eau-prix-chauffe-eau-solaire-combine-tunisie/,2026-04-05 09:40:46.310336,0.02319674367522066,,
blog_article,Chauffe-eau gaz,renovation,,,600.0,200.0,1000.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 200.0 – 1000.0 DT/unité,https://www.sm-devis.tn/guide-des-prix-chauffe-eau-comparatif-du-prix-des-chauffe-eau-pour-bien-choisir-tunisie/,2026-04-05 09:40:44.895180,0.0008295927793574049,3.753867757086651e-05,0.003444152182698687
blog_article,Prix des chauffe-eau solaire combiné en Tunisie varie,renovation,,,19000.0,13000.0,25000.0,TND,unité,,,Tunis,SM Devis (source blog),True,Fourchette estimée : 13000.0 – 25000.0 DT/unité,https://www.sm-devis.tn/guide-des-prix-chauffe-eau-prix-chauffe-eau-solaire-combine-tunisie/,2026-04-05 09:40:46.313336,0.02631291020870006,0.0024520867826316275,0.08620311532323582
