surface_m2,log_surface,rooms,bathrooms,total_rooms,rooms_per_m2,city_tier,prop_tier,city_encoded,is_sale,is_apartment,is_villa,is_studio,type_appartement
-0.1880597014925373,-0.29251695824149987,2.0,0.0,2.0,1.2238805970149256,3,2,4,1,1,0,0,True
0.5522388059701493,0.481453567063844,3.0,0.0,3.0,0.1343283582089552,3,2,4,1,1,0,0,True
0.29850746268656714,0.3007528914583828,0.0,0.0,0.0,-0.41791044776119407,3,2,4,1,1,0,0,True
-0.208955223880597,-0.33433132724875997,1.0,0.0,1.0,0.6716417910447763,3,2,4,1,1,0,0,True
-0.29253731343283584,-0.5330904897603812,1.0,0.0,1.0,1.1343283582089554,3,2,4,1,1,0,0,True
0.4955223880597015,0.44500381559123015,0.0,0.0,0.0,-0.4701492537313433,3,2,4,1,1,0,0,True
0.7611940298507462,0.6011160013208424,1.0,0.0,1.0,-0.3432835820895523,3,2,4,1,1,0,0,True
-0.29850746268656714,-0.5497681586674964,0.0,0.0,0.0,0.246268656716418,3,2,4,1,1,0,0,True
0.44776119402985076,0.4127264116291595,0.0,0.0,0.0,-0.4626865671641791,3,2,4,1,1,0,0,True
-0.32238805970149254,-0.6208711800033612,0.0,0.0,0.0,0.3507462686567164,3,2,4,1,1,0,0,True
8.417910447761194,1.9201108354677239,2.0,0.0,2.0,-0.6119402985074627,3,2,4,1,1,0,0,True
0.05970149253731343,0.07166244090165488,1.0,0.0,1.0,0.059701492537313466,3,2,4,1,1,0,0,True
-0.1791044776119403,-0.27535077145874043,0.0,0.0,0.0,-0.0671641791044776,3,2,4,1,1,0,0,True
-0.3582089552238806,-0.7436629127483482,0.0,0.0,0.0,0.5597014925373135,3,2,4,1,1,0,0,True
4.298507462686567,1.498987297579949,0.0,0.0,0.0,-0.6417910447761195,3,2,4,1,1,0,0,True
-0.208955223880597,-0.33433132724875997,1.0,0.0,1.0,0.6716417910447763,3,2,4,1,1,0,0,True
-0.18208955223880596,-0.28102508224967243,0.0,0.0,0.0,-0.059701492537313466,3,2,4,1,1,0,0,True
-0.05970149253731343,-0.08006217217774815,3.0,0.0,3.0,1.1791044776119406,3,2,4,1,1,0,0,True
0.05970149253731343,0.07166244090165488,3.0,0.0,3.0,0.8059701492537314,3,2,4,1,1,0,0,True
-0.01791044776119403,-0.023049953194751675,0.0,0.0,0.0,-0.26119402985074625,3,2,4,1,1,0,0,True
-0.16417910447761194,-0.2476647818280617,1.0,0.0,1.0,0.5074626865671643,3,2,4,1,1,0,0,True
2.4477611940298507,1.169389635074459,0.0,0.0,0.0,-0.6119402985074627,3,2,4,1,1,0,0,True
-0.29850746268656714,-0.5497681586674964,0.0,0.0,0.0,0.246268656716418,3,2,4,1,1,0,0,True
-0.26865671641791045,-0.47017251934501153,0.0,0.0,0.0,0.14179104477611945,3,2,4,1,1,0,0,True
0.9552238805970149,0.6961326121630278,5.0,0.0,5.0,0.20895522388059706,3,2,4,1,1,0,0,True
-0.3402985074626866,-0.6795142895058917,5.0,0.0,5.0,6.097014925373134,3,2,4,1,1,0,0,True
-0.29850746268656714,-0.5497681586674964,0.0,0.0,0.0,0.246268656716418,3,2,4,1,1,0,0,True
2.4298507462686567,1.1652788980866515,0.0,0.0,0.0,-0.6119402985074627,3,2,4,1,1,0,0,True
-0.36716417910447763,-0.7781450354497399,0.0,0.0,0.0,0.6194029850746271,3,2,4,1,1,0,0,True
0.7611940298507462,0.6011160013208424,1.0,0.0,1.0,-0.3432835820895523,3,2,4,1,1,0,0,True
2.0,1.0583877622137465,0.0,0.0,0.0,-0.5970149253731344,3,2,4,1,1,0,0,True
1.1432835820895522,0.7771215973290988,0.0,0.0,0.0,-0.5522388059701493,3,2,4,1,1,0,0,True
0.7611940298507462,0.6011160013208424,1.0,0.0,1.0,-0.3432835820895523,3,2,4,1,1,0,0,True
0.05970149253731343,0.07166244090165488,0.0,0.0,0.0,-0.31343283582089554,3,2,4,1,1,0,0,True
0.9552238805970149,0.6961326121630278,0.0,0.0,0.0,-0.5373134328358209,3,2,4,1,1,0,0,True
0.29850746268656714,0.3007528914583828,0.0,0.0,0.0,-0.41791044776119407,3,2,4,1,1,0,0,True
1.9402985074626866,1.0421265790211292,3.0,0.0,3.0,-0.32835820895522394,3,2,4,1,1,0,0,True
1.537313432835821,0.9209111937670993,3.0,0.0,3.0,-0.25373134328358216,3,2,4,1,1,0,0,True
-0.029850746268656716,-0.03885991827203374,1.0,0.0,1.0,0.19402985074626866,3,2,4,1,1,0,0,True
-0.3164179104477612,-0.6023903110370871,3.0,0.0,3.0,3.350746268656717,3,2,4,1,1,0,0,True
-0.05970149253731343,-0.08006217217774815,2.0,0.0,2.0,0.7164179104477614,3,2,4,1,1,0,0,True
-0.08955223880597014,-0.12390735205254981,0.0,0.0,0.0,-0.18656716417910446,3,2,4,1,1,0,0,True
0.8059701492537313,0.624243928612844,2.0,0.0,2.0,-0.18656716417910446,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,5.0,0.0,5.0,3.7910447761194033,3,2,4,1,1,0,0,True
0.21194029850746268,0.22627496757658466,3.0,0.0,3.0,0.5000000000000001,3,2,4,1,1,0,0,True
-0.3283582089552239,-0.6398654715776874,0.0,0.0,0.0,0.3805970149253732,3,2,4,1,1,0,0,True
2.7313432835820897,1.231383714580709,0.0,0.0,0.0,-0.6194029850746269,3,2,4,1,1,0,0,True
-0.3582089552238806,-0.7436629127483482,0.0,0.0,0.0,0.5597014925373135,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,0.0,0.0,0.0,0.059701492537313466,3,2,4,1,1,0,0,True
-0.2626865671641791,-0.4553077920439563,1.0,0.0,1.0,0.9328358208955225,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,1.0,0.0,1.0,0.8059701492537314,3,2,4,1,1,0,0,True
0.3582089552238806,0.34776456599897604,5.0,0.0,5.0,0.8059701492537314,3,2,4,1,1,0,0,True
0.05970149253731343,0.07166244090165488,2.0,0.0,2.0,0.4328358208955224,3,2,4,1,1,0,0,True
29.313432835820894,2.743168366661091,0.0,0.0,0.0,-0.6791044776119404,3,2,4,1,1,0,0,True
2.4477611940298507,1.169389635074459,1.0,0.0,1.0,-0.5373134328358209,3,2,4,1,1,0,0,True
-0.24776119402985075,-0.41950115439327273,0.0,0.0,0.0,0.082089552238806,3,2,4,1,1,0,0,True
-0.208955223880597,-0.33433132724875997,0.0,0.0,0.0,-0.007462686567164135,3,2,4,1,1,0,0,True
0.21194029850746268,0.22627496757658466,3.0,0.0,3.0,0.5000000000000001,3,2,4,1,1,0,0,True
8.513432835820895,1.927363146360596,0.0,0.0,0.0,-0.664179104477612,3,2,4,1,1,0,0,True
1.7313432835820894,0.9819589689276494,6.0,0.0,6.0,0.0,3,2,4,1,1,0,0,True
-0.08955223880597014,-0.12390735205254981,0.0,0.0,0.0,-0.18656716417910446,3,2,4,1,1,0,0,True
-0.3761194029850746,-0.8144589064516867,0.0,0.0,0.0,0.6940298507462687,3,2,4,1,1,0,0,True
-0.22686567164179106,-0.37232724221373015,3.0,0.0,3.0,2.1865671641791047,3,2,4,1,1,0,0,True
0.6567164179104478,0.5438991993234602,0.0,0.0,0.0,-0.5,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,2.0,0.0,2.0,1.5522388059701493,3,2,4,1,1,0,0,True
2.4477611940298507,1.169389635074459,0.0,0.0,0.0,-0.6119402985074627,3,2,4,1,1,0,0,True
0.25671641791044775,0.2658091295933695,2.0,0.0,2.0,0.15671641791044774,3,2,4,1,1,0,0,True
1.9701492537313432,1.0503055105889099,1.0,0.0,1.0,-0.5074626865671643,3,2,4,1,1,0,0,True
-0.11940298507462686,-0.17075790148019387,0.0,0.0,0.0,-0.15671641791044774,3,2,4,1,1,0,0,True
-0.1791044776119403,-0.27535077145874043,0.0,0.0,0.0,-0.0671641791044776,3,2,4,1,1,0,0,True
0.24477611940298508,0.25548817097176457,0.0,0.0,0.0,-0.4029850746268657,3,2,4,1,1,0,0,True
0.26865671641791045,0.2759766110125745,595.0,0.0,595.0,164.044776119403,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,0.0,0.0,0.0,0.059701492537313466,3,2,4,1,1,0,0,True
-0.21791044776119403,-0.3530653902657502,0.0,0.0,0.0,0.007462686567164135,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,1.0,0.0,1.0,0.8059701492537314,3,2,4,1,1,0,0,True
0.6567164179104478,0.5438991993234602,0.0,0.0,0.0,-0.5,3,2,4,1,1,0,0,True
0.208955223880597,0.22355627402997036,0.0,0.0,0.0,-0.3880597014925373,3,2,4,1,1,0,0,True
-0.3283582089552239,-0.6398654715776874,1.0,0.0,1.0,1.447761194029851,3,2,4,1,1,0,0,True
-0.07462686567164178,-0.10163337837805367,4.0,0.0,4.0,1.7238805970149258,3,2,4,1,1,0,0,True
-0.15223880597014924,-0.22629583876372214,0.0,0.0,0.0,-0.10447761194029853,3,2,4,1,1,0,0,True
-0.3194029850746269,-0.6115683082516594,0.0,0.0,0.0,0.33582089552238814,3,2,4,1,1,0,0,True
1.8,1.0023180938206657,0.0,0.0,0.0,-0.5895522388059703,3,2,4,1,1,0,0,True
2.453731343283582,1.1707544070368432,1.0,0.0,1.0,-0.5373134328358209,3,2,4,1,1,0,0,True
-0.2537313432835821,-0.4335996028669041,0.0,0.0,0.0,0.0970149253731344,3,2,4,1,1,0,0,True
-0.16417910447761194,-0.2476647818280617,2.0,0.0,2.0,1.1044776119402986,3,2,4,1,1,0,0,True
0.25671641791044775,0.2658091295933695,0.0,0.0,0.0,-0.4029850746268657,3,2,4,1,1,0,0,True
-0.3940298507462687,-0.8934409037979194,0.0,0.0,0.0,0.8656716417910448,3,2,0,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,1.0,0.0,1.0,0.8059701492537314,3,2,4,1,1,0,0,True
0.7611940298507462,0.6011160013208424,1.0,0.0,1.0,-0.3432835820895523,3,2,4,1,1,0,0,True
-0.26865671641791045,-0.47017251934501153,0.0,0.0,0.0,0.14179104477611945,3,2,4,1,1,0,0,True
0.6567164179104478,0.5438991993234602,3.0,0.0,3.0,0.059701492537313466,3,2,4,1,1,0,0,True
0.21194029850746268,0.22627496757658466,3.0,0.0,3.0,0.5000000000000001,3,2,4,1,1,0,0,True
0.7611940298507462,0.6011160013208424,1.0,0.0,1.0,-0.3432835820895523,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,0.0,0.0,0.0,0.059701492537313466,3,2,4,1,1,0,0,True
-0.19402985074626866,-0.3042052860450935,0.0,0.0,0.0,-0.037313432835820934,3,2,4,1,1,0,0,True
0.21791044776119403,0.2316801382238538,0.0,0.0,0.0,-0.3880597014925373,3,2,4,1,1,0,0,True
